Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_Full_PRO,Geo UnionCity Repair,sub zero refrigerator repair in union city,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Phrase
SZ_Search_BayArea_Full_PRO,Geo WalnutCrk Repair,sub zero refrigerator repair in walnut creek,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCrk Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo WalnutCrk Repair,sub zero refrigerator repair in walnut creek,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCrk Repair | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repair marin county,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repair marin county,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator repair near me,Exact,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Exact
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator repair near me,Phrase,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Phrase
SZ_Search_BayArea_Full_PRO,Geo SF Repair,sub zero refrigerator repair san francisco,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SF Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo SF Repair,sub zero refrigerator repair san francisco,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SF Repair | Phrase
SZ_Search_BayArea_Full_PRO,Geo SJ Repair,sub zero refrigerator repair san jose ca,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SJ Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo SJ Repair,sub zero refrigerator repair san jose ca,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SJ Repair | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repair santa cruz,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repair santa cruz,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repair santa cruz ca,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repair santa cruz ca,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repair service,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repair service,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator repair service near me,Exact,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Exact
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator repair service near me,Phrase,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repair sf,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repair sf,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Technician Request,sub zero refrigerator repairman,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Technician Request | Exact
SZ_Search_BayArea_Full_PRO,Technician Request,sub zero refrigerator repairman,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Technician Request | Phrase
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator repairman near me,Exact,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Exact
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator repairman near me,Phrase,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repairs,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator repairs,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator repairs near me,Exact,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Exact
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator repairs near me,Phrase,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator runs continuously,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator runs continuously,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Service Core,sub zero refrigerator service,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Service Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Service Core,sub zero refrigerator service,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Service Core,sub zero refrigerator service call,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Service Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Service Core,sub zero refrigerator service call,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Service Core,sub zero refrigerator service light,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Service Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Service Core,sub zero refrigerator service light,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Service Core,sub zero refrigerator service light flashing,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Service Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Service Core,sub zero refrigerator service light flashing,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator service near me,Exact,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Exact
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator service near me,Phrase,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Service Core,sub zero refrigerator service number,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Service Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Service Core,sub zero refrigerator service number,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator servicing,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator servicing,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator stopped cooling,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Exact
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator stopped cooling,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator stopped making ice,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator stopped making ice,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator stopped working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator stopped working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Technician Request,sub zero refrigerator technician,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Technician Request | Exact
SZ_Search_BayArea_Full_PRO,Technician Request,sub zero refrigerator technician,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Technician Request | Phrase
SZ_Search_BayArea_Full_PRO,Temperature Control,sub zero refrigerator temperature control not working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Temperature Control | Exact
SZ_Search_BayArea_Full_PRO,Temperature Control,sub zero refrigerator temperature control not working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Temperature Control | Phrase
SZ_Search_BayArea_Full_PRO,Temperature Control,sub zero refrigerator temperature control problem,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Temperature Control | Exact
SZ_Search_BayArea_Full_PRO,Temperature Control,sub zero refrigerator temperature control problem,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Temperature Control | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator temperature fluctuates,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator temperature fluctuates,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator temperature problem,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator temperature problem,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator temperature problems,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator temperature problems,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator temperature too cold,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator temperature too cold,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator temperature too warm,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator temperature too warm,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator too cold,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator too cold,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Not Freezing,sub zero refrigerator top freezer not freezing,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Not Freezing | Exact
SZ_Search_BayArea_Full_PRO,Freezer Not Freezing,sub zero refrigerator top freezer not freezing,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Not Freezing | Phrase
SZ_Search_BayArea_Full_PRO,Fridge Warm Freezer Cold,sub zero refrigerator warm freezer cold,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Exact
SZ_Search_BayArea_Full_PRO,Fridge Warm Freezer Cold,sub zero refrigerator warm freezer cold,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Phrase
SZ_Search_BayArea_Full_PRO,Ice Maker Not Working,sub zero refrigerator water and ice dispenser not working,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Not Working | Exact
SZ_Search_BayArea_Full_PRO,Ice Maker Not Working,sub zero refrigerator water and ice dispenser not working,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Not Working | Phrase
SZ_Search_BayArea_Full_PRO,Water Dispenser Repair,sub zero refrigerator water dispenser leaking,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Exact
SZ_Search_BayArea_Full_PRO,Water Dispenser Repair,sub zero refrigerator water dispenser leaking,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Phrase
SZ_Search_BayArea_Full_PRO,Water Dispenser Repair,sub zero refrigerator water dispenser not working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Exact
SZ_Search_BayArea_Full_PRO,Water Dispenser Repair,sub zero refrigerator water dispenser not working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Phrase
SZ_Search_BayArea_Full_PRO,Water Dispenser Repair,sub zero refrigerator water dispenser quit working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Exact
SZ_Search_BayArea_Full_PRO,Water Dispenser Repair,sub zero refrigerator water dispenser quit working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Phrase
SZ_Search_BayArea_Full_PRO,Water Leak Repair,sub zero refrigerator water filter leaking,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Exact
SZ_Search_BayArea_Full_PRO,Water Leak Repair,sub zero refrigerator water filter leaking,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Phrase
SZ_Search_BayArea_Full_PRO,Water Leak Repair,sub zero refrigerator water leaking on floor,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Exact
SZ_Search_BayArea_Full_PRO,Water Leak Repair,sub zero refrigerator water leaking on floor,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator water not working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator water not working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator won t cool,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator won t cool,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator won t get cold,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator won t get cold,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Door Ajar Beeping,sub zero refrigerator won t stop beeping,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Ajar Beeping | Exact
SZ_Search_BayArea_Full_PRO,Door Ajar Beeping,sub zero refrigerator won t stop beeping,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Ajar Beeping | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator wont cool,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator wont cool,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator wont get cold,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator wont get cold,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair and service,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair and service,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair bay area,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair bay area,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair center,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair center,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero repair center near me,Exact,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Exact
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero repair center near me,Phrase,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Phrase
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair company,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair company,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Repair Cost Quote,sub zero repair cost,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Repair Cost Quote | Exact
SZ_Search_BayArea_Full_PRO,Repair Cost Quote,sub zero repair cost,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Repair Cost Quote | Phrase
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair dc,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair dc,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair expert,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair expert,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair ice maker,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero repair ice maker,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Geo Alameda Repair,sub zero repair in alameda,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo Alameda Repair,sub zero repair in alameda,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Phrase
SZ_Search_BayArea_Full_PRO,Geo Belmont Repair,sub zero repair in belmont,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo Belmont Repair,sub zero repair in belmont,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Phrase
SZ_Search_BayArea_Full_PRO,Geo Berkeley Repair,sub zero repair in berkeley,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo Berkeley Repair,sub zero repair in berkeley,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Phrase
SZ_Search_BayArea_Full_PRO,Geo Burlingame Repair,sub zero repair in burlingame,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo Burlingame Repair,sub zero repair in burlingame,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Phrase
SZ_Search_BayArea_Full_PRO,Geo Burlingame Repair,sub zero repair in burlingame ca,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo Burlingame Repair,sub zero repair in burlingame ca,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Phrase
SZ_Search_BayArea_Full_PRO,Geo Campbell Repair,sub zero repair in campbell,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo Campbell Repair,sub zero repair in campbell,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Phrase
SZ_Search_BayArea_Full_PRO,Geo CastroValley Rep,sub zero repair in castro valley,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Rep | Exact
SZ_Search_BayArea_Full_PRO,Geo CastroValley Rep,sub zero repair in castro valley,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Rep | Phrase
SZ_Search_BayArea_Full_PRO,Geo Concord Repair,sub zero repair in concord,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo Concord Repair,sub zero repair in concord,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Phrase
SZ_Search_BayArea_Full_PRO,Geo Cupertino Repair,sub zero repair in cupertino,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo Cupertino Repair,sub zero repair in cupertino,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Phrase
SZ_Search_BayArea_Full_PRO,Geo DalyCity Repair,sub zero repair in daly city,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Exact
SZ_Search_BayArea_Full_PRO,Geo DalyCity Repair,sub zero repair in daly city,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Phrase
